Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError,measureAttributesUsed,measureNumIterations
klienci6,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,45.0,55.0,0.0,45.0,55.0,0.0,0.05660377358490572,0.3877214332331924,0.46607030053088855,95.84769333376408,103.73038899627774,143.59181500889156,155.3619921100624,-11.770177101170844,1.4359181500889155,1.553619921100624,-0.11770177101170845,14.265805919256227,0.14265805919256228,9.934971515175048,0.5208333333333334,25.0,0.46153846153846156,24.0,0.5384615384615384,28.0,0.4791666666666667,23.0,0.5102040816326531,0.5208333333333334,0.5154639175257733,0.05925926994729419,0.5390625,0.5626769495693573,0.45,0.3980350856945006,0.6019649143054994,0.55,0.4495936113575866,0.45,0.43975350748004033,0.060679007337433345,0.5579510502625656,0.4809766868208071,0.38485388729555847,0.45,0.084,0.0,0.078125,0.0,78.125,0.0,1395114.0,93853.0,13053.0,98.0,88.6666666666667,?,?,?,?,-1.0,?,?
klienci6,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,42.0,58.0,0.0,42.0,58.0,0.0,0.01023890784982936,0.40839198832789914,0.4910851809399739,100.957612094857,109.29779647230467,143.59181500889156,176.05719065174742,-32.46537564285586,1.4359181500889155,1.760571906517474,-0.3246537564285586,6.7616190940928185,0.06761619094092819,4.7089167956224545,0.5833333333333334,28.0,0.5769230769230769,30.0,0.4230769230769231,22.0,0.4166666666666667,20.0,0.4827586206896552,0.5833333333333334,0.5283018867924529,0.00648872024203174,0.4831730769230769,0.48667809745618457,0.42,0.4125269778983207,0.5874730221016792,0.58,0.4022241379310344,0.42,0.40720395327942505,0.008498790648227972,0.4871706388135496,0.4029300951618108,0.3459418987720875,0.42,0.085,0.0,0.078125,0.0,78.125,0.0,1366644.0,93853.0,13053.0,94.0,88.33333333333336,?,?,?,?,-1.0,?,?
klienci6,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.10622206943966993,0.39579393404468355,0.47753417343088733,97.70775017560781,106.11622965578998,143.91164680807407,165.9328192005946,-22.021172392520526,1.4391164680807407,1.659328192005946,-0.22021172392520527,10.936125781453608,0.10936125781453608,7.599194383508399,0.5957446808510638,28.0,0.49056603773584906,26.0,0.5094339622641509,27.0,0.40425531914893614,19.0,0.5185185185185185,0.5957446808510638,0.5544554455445543,0.1053267374260789,0.5142513046969088,0.5177556010750424,0.48,0.3824989389939505,0.6175010610060495,0.52,0.4794537037037037,0.48,0.47044216067176337,0.10905062310864412,0.5160728749307648,0.4331383182367768,0.4282783974599991,0.48,0.069,0.0,0.0625,0.0,62.5,0.0,1390933.0,93853.0,13053.0,94.0,87.33333333333336,?,?,?,?,-1.0,?,?
klienci6,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,40.0,60.0,0.0,40.0,60.0,0.0,-0.038601350181755215,0.40288335012514376,0.48332535954896205,99.45788032086249,107.4031298825734,143.91164680807407,1236.9596497204595,-1093.0480029123855,1.4391164680807407,12.369596497204595,-10.930480029123855,7.971191265219021,0.07971191265219021,5.5389479878926675,0.5531914893617021,26.0,0.5660377358490566,30.0,0.4339622641509434,23.0,0.44680851063829785,21.0,0.4642857142857143,0.5531914893617021,0.5048543689320388,-0.012916437975140149,0.5014050582095544,0.5052104991778625,0.4,0.4387788719527547,0.5612211280472453,0.6,0.37621428571428567,0.4,0.3820183955033214,-0.036746446756746966,0.47628275631388517,0.43139309718319685,0.31448362005336966,0.4,0.069,0.0,0.0625,0.0,62.5,0.0,1369643.0,93853.0,13053.0,96.0,89.33333333333336,?,?,?,?,-1.0,?,?
klienci6,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,42.0,58.0,0.0,42.0,58.0,0.0,-0.01115760111576014,0.3947012798495299,0.4739089469498395,97.57316461457683,105.47498812931813,143.59181500889167,161.13268033985568,-17.54086533096401,1.4359181500889167,1.6113268033985568,-0.1754086533096401,9.427125777004779,0.09427125777004779,6.565225027917518,0.5833333333333334,28.0,0.5384615384615384,28.0,0.46153846153846156,24.0,0.4166666666666667,20.0,0.5,0.5833333333333334,0.5384615384615384,0.045162230233094555,0.5743189102564102,0.6237488755556412,0.42,0.4243280050781927,0.5756719949218074,0.58,0.373,0.42,0.3948717948717949,-0.009028937861018337,0.5402473454902187,0.4702483677375236,0.2991452991452991,0.42,0.085,0.015,0.09375,0.015625,93.75,15.625,1420221.0,93853.0,13053.0,97.0,90.6666666666667,?,?,?,?,-1.0,?,?
klienci6,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,44.0,56.0,0.0,44.0,56.0,0.0,0.03348291335864692,0.3939877567679316,0.4798415096607381,97.39677627065345,106.79536198074216,143.59181500889167,2307.0354934640595,-2163.443678455168,1.4359181500889167,23.070354934640594,-21.63443678455168,11.150695109290055,0.11150695109290056,7.765550639916048,0.5625,27.0,0.5384615384615384,28.0,0.46153846153846156,24.0,0.4375,21.0,0.4909090909090909,0.5625,0.5242718446601942,0.02414022747926338,0.5060096153846154,0.5125251945173928,0.44,0.41206994056206364,0.5879300594379364,0.56,0.4284568764568764,0.44,0.42770243348884124,0.03418404370348606,0.5127983438167234,0.4477385614928356,0.3712940780901946,0.44,0.085,0.0,0.0625,0.0,62.5,0.0,1409567.0,93853.0,13053.0,94.0,87.66666666666669,?,?,?,?,-1.0,?,?
klienci6,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,43.0,57.0,0.0,43.0,57.0,0.0,-0.027397260273972587,0.39270305081086426,0.47506414615458753,97.07918716661497,105.73209368343778,143.59181500889167,166.21277329101758,-22.620958282125912,1.4359181500889167,1.6621277329101758,-0.2262095828212591,10.36308014758118,0.10363080147581179,7.217040990072773,0.6875,33.0,0.7115384615384616,37.0,0.28846153846153844,15.0,0.3125,15.0,0.4714285714285714,0.6875,0.559322033898305,-0.02620712091804796,0.5693108974358975,0.5759624824923457,0.43,0.4596179814184315,0.5403820185815684,0.57,0.4184285714285714,0.43,0.38961093990755,-0.020424655136926914,0.5315606786311963,0.44840444137375374,0.31901643554185927,0.43,0.069,0.0,0.0625,0.0,62.5,0.0,1457769.0,93853.0,13053.0,96.0,89.00000000000004,?,?,?,?,-1.0,?,?
klienci6,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,41.0,59.0,0.0,41.0,59.0,0.0,-0.04572846508330387,0.40779634088830363,0.49377669551162157,100.8103635080319,109.89683025151813,143.59181500889167,1243.7285311610729,-1100.1367161521812,1.4359181500889167,12.43728531161073,-11.001367161521811,7.624857701471711,0.07624857701471711,5.310092153232798,0.5833333333333334,28.0,0.6730769230769231,35.0,0.3269230769230769,17.0,0.4166666666666667,20.0,0.4444444444444444,0.5833333333333334,0.5045045045045046,-0.09286554056273308,0.4391025641025641,0.451658575533332,0.41,0.4656725719891511,0.5343274280108489,0.59,0.4296078431372548,0.41,0.3912144497438616,-0.03893640859375623,0.4606548271683305,0.39453576692707637,0.3484513925690397,0.41,0.069,0.0,0.078125,0.0,78.125,0.0,1377757.0,93853.0,13053.0,95.0,88.66666666666669,?,?,?,?,-1.0,?,?
klienci6,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,46.0,54.0,0.0,46.0,54.0,0.0,0.07723855092276148,0.4031850017961368,0.48291558179183935,99.67040533889407,107.47953923382723,143.59181500889167,1239.9347649332865,-1096.3429499243948,1.4359181500889167,12.399347649332865,-10.963429499243949,6.769697115619899,0.06769697115619899,4.714542479458664,0.6041666666666666,29.0,0.4807692307692308,25.0,0.5192307692307693,27.0,0.3958333333333333,19.0,0.5370370370370371,0.6041666666666666,0.5686274509803922,0.1236951382261125,0.5829326923076923,0.5751862540231328,0.46,0.37700328928385946,0.6229967107161406,0.54,0.43527777777777776,0.46,0.44566844919786097,0.0827502899265144,0.5305541289168446,0.4457218699086809,0.3601963911561435,0.46,0.069,0.0,0.078125,0.0,78.125,0.0,1415693.0,93853.0,13053.0,96.0,90.33333333333336,?,?,?,?,-1.0,?,?
klienci6,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.09153239629756592,0.39242599623991814,0.4754429963719001,97.01069716509166,105.81641203706039,143.59181500889167,1242.048238860756,-1098.4564238518644,1.4359181500889167,12.42048238860756,-10.984564238518644,12.122899867969217,0.12122899867969217,8.442612043881839,0.6041666666666666,29.0,0.4230769230769231,22.0,0.5769230769230769,30.0,0.3958333333333333,19.0,0.5686274509803921,0.6041666666666666,0.5858585858585857,0.18098101362281738,0.5689102564102564,0.5368135765490879,0.47,0.3705712966703214,0.6294287033296786,0.53,0.44650706794345646,0.47,0.4547182940516273,0.10002599396797834,0.5513777482832246,0.4550241466653972,0.36853722409277956,0.47,0.069,0.0,0.0625,0.0,62.5,0.0,1411702.0,93853.0,13053.0,92.0,87.33333333333334,?,?,?,?,-1.0,?,?
klienci6,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,38.0,62.0,0.0,38.0,62.0,0.0,-0.06273568735001718,0.40165782359555946,0.47361700062904294,98.80957538325217,104.8339646233456,145.3359568540913,161.1887838154235,-15.852826961332198,1.453359568540913,1.611887838154235,-0.15852826961332198,7.837172691809891,0.0783717269180989,5.392452674101803,0.5319148936170213,25.0,0.5849056603773585,31.0,0.41509433962264153,22.0,0.46808510638297873,22.0,0.44642857142857145,0.5319148936170213,0.48543689320388356,-0.05328030664745312,0.5311120032115616,0.5939201923304588,0.38,0.44308402849880063,0.5569159715011994,0.62,0.3548214285714286,0.38,0.3624410540915396,-0.06262770998978733,0.5242734953993771,0.44742276631571115,0.29882148737539643,0.38,0.069,0.0,0.078125,0.0,78.125,0.0,1442725.0,93853.0,13053.0,97.0,91.33333333333331,?,?,?,?,-1.0,?,?
klienci6,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0200408145600002E7,900.0,100.0,41.0,59.0,0.0,41.0,59.0,0.0,-0.012180476925716334,0.4016098293220419,0.4860884631538913,98.79776858276551,107.59449234805744,145.3359568540913,167.3534434793844,-22.01748662529309,1.453359568540913,1.673534434793844,-0.2201748662529309,9.231657535499767,0.09231657535499767,6.351943273589071,0.5106382978723404,24.0,0.5660377358490566,30.0,0.4339622641509434,23.0,0.48936170212765956,23.0,0.4444444444444444,0.5106382978723404,0.4752475247524752,-0.05547744185037744,0.5076274588518668,0.521792112663959,0.41,0.4263223658300812,0.5736776341699188,0.59,0.38718157181571816,0.41,0.3922903872665748,-0.014570304766271884,0.5139729512011744,0.42736266615108826,0.32677027196390523,0.41,0.063,0.015,0.046875,0.015625,46.875,15.625,1455589.0,93853.0,13053.0,98.0,90.6666666666667,?,?,?,?,-1.0,?,?
klienci6,1,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248498,104.91759346295616,143.59181500889184,158.4962500721159,-14.90443506322407,1.4359181500889184,1.5849625007211592,-0.1490443506322407,-3.6015125059984925,-0.03601512505998492,-2.5081600269315283,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.486,0.0,0.484375,0.0,484.375,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248498,104.91759346295616,143.59181500889184,158.4962500721159,-14.90443506322407,1.4359181500889184,1.5849625007211592,-0.1490443506322407,-3.6015125059984925,-0.03601512505998492,-2.5081600269315283,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.501,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248498,104.91759346295616,143.59181500889184,158.4962500721159,-14.90443506322407,1.4359181500889184,1.5849625007211592,-0.1490443506322407,-3.6015125059984925,-0.03601512505998492,-2.5081600269315283,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.486,0.0,0.484375,0.0,484.375,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248498,104.91759346295616,143.59181500889184,158.4962500721159,-14.90443506322407,1.4359181500889184,1.5849625007211592,-0.1490443506322407,-3.6015125059984925,-0.03601512505998492,-2.5081600269315283,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.486,0.0,0.484375,0.0,484.375,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248498,104.91759346295616,143.59181500889184,158.4962500721159,-14.90443506322407,1.4359181500889184,1.5849625007211592,-0.1490443506322407,-3.6015125059984925,-0.03601512505998492,-2.5081600269315283,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.501,0.0,0.484375,0.0,484.375,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248498,104.91759346295616,143.59181500889184,158.4962500721159,-14.90443506322407,1.4359181500889184,1.5849625007211592,-0.1490443506322407,-3.6015125059984925,-0.03601512505998492,-2.5081600269315283,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.502,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.71786833855798,104.7541164010088,143.9116468080738,158.4962500721159,-14.584603264042102,1.439116468080738,1.5849625007211592,-0.145846032640421,-3.408594314788097,-0.034085943147880965,-2.3685326312288892,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5,0.47,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5,0.3926,NaN,0.47,0.486,0.0,0.484375,0.0,484.375,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.71786833855798,104.7541164010088,143.9116468080738,158.4962500721159,-14.584603264042102,1.439116468080738,1.5849625007211592,-0.145846032640421,-3.408594314788097,-0.034085943147880965,-2.3685326312288892,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5,0.47,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5,0.3926,NaN,0.47,0.552,0.008,0.5625,0.0,562.5,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.33527061387574,104.34423762292138,145.33595685409097,158.4962500721159,-13.160293218024947,1.4533595685409098,1.5849625007211592,-0.13160293218024946,-2.009037976718396,-0.02009037976718396,-1.3823406266457212,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5,0.47,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5,0.38780000000000003,NaN,0.47,0.498,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,1,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.33527061387574,104.34423762292138,145.33595685409097,158.4962500721159,-13.160293218024947,1.4533595685409098,1.5849625007211592,-0.13160293218024946,-2.009037976718396,-0.02009037976718396,-1.3823406266457212,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5,0.47,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5,0.38780000000000003,NaN,0.47,0.501,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248485,104.91759346295616,143.59181500889196,158.4962500721159,-14.904435063223957,1.4359181500889195,1.5849625007211592,-0.14904435063223956,-3.6015125059985555,-0.03601512505998555,-2.5081600269315705,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.501,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248485,104.91759346295616,143.59181500889196,158.4962500721159,-14.904435063223957,1.4359181500889195,1.5849625007211592,-0.14904435063223956,-3.6015125059985555,-0.03601512505998555,-2.5081600269315705,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.502,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248485,104.91759346295616,143.59181500889196,158.4962500721159,-14.904435063223957,1.4359181500889195,1.5849625007211592,-0.14904435063223956,-3.6015125059985555,-0.03601512505998555,-2.5081600269315705,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.486,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248485,104.91759346295616,143.59181500889196,158.4962500721159,-14.904435063223957,1.4359181500889195,1.5849625007211592,-0.14904435063223956,-3.6015125059985555,-0.03601512505998555,-2.5081600269315705,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.532,0.0,0.515625,0.0,515.625,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248485,104.91759346295616,143.59181500889196,158.4962500721159,-14.904435063223957,1.4359181500889195,1.5849625007211592,-0.14904435063223956,-3.6015125059985555,-0.03601512505998555,-2.5081600269315705,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.486,0.0,0.484375,0.0,484.375,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.87005402248485,104.91759346295616,143.59181500889196,158.4962500721159,-14.904435063223957,1.4359181500889195,1.5849625007211592,-0.14904435063223956,-3.6015125059985555,-0.03601512505998555,-2.5081600269315705,1.0,48.0,1.0,52.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6486486486486487,NaN,0.5,0.48,0.48,0.48,0.52,0.52,NaN,0.48,NaN,NaN,0.5,0.3944,NaN,0.48,0.502,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.3352706138756,104.3442376229213,145.3359568540911,158.4962500721159,-13.160293218024805,1.453359568540911,1.5849625007211592,-0.13160293218024804,-2.0090379767184605,-0.020090379767184606,-1.3823406266457643,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5,0.47,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5,0.38780000000000003,NaN,0.47,0.502,0.0,0.5,0.0,500.0,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
klienci6,2,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 50 -H 50 -W 0.0',7397710626304705059,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0,0.44444444444444353,0.4714045207910312,109.3352706138756,104.3442376229213,145.3359568540911,158.4962500721159,-13.160293218024805,1.453359568540911,1.5849625007211592,-0.13160293218024804,-2.0090379767184605,-0.020090379767184606,-1.3823406266457643,1.0,47.0,1.0,53.0,0.0,0.0,0.0,0.0,0.47,1.0,0.6394557823129251,NaN,0.5,0.47,0.47,0.47,0.53,0.53,NaN,0.47,NaN,NaN,0.5,0.38780000000000003,NaN,0.47,0.513,0.0,0.515625,0.0,515.625,0.0,15024.0,93853.0,13053.0,100.0,100.0,?,?,?,?,?,0.0,0.0
