"word";"in documents";"total";"in class (unknown)";"in class (food/beverage/hospitality)"
"manag_strategi";5;5;0.0;0.0
"manag_strategi_experi";3;3;0.0;0.0
"manag_strategi_experi_work";3;3;0.0;0.0
"manag_team";3;3;0.0;0.0
"manag_train";4;4;0.0;0.0
"manag_train_knowledg";3;3;0.0;0.0
"manag_train_knowledg_commun";3;3;0.0;0.0
"manag_traine";3;3;0.0;0.0
"manag_work";3;3;0.0;0.0
"mandarin";3;3;0.0;0.0
"mandatori";4;4;0.0;0.0
"manner";16;19;0.0;0.0
"manual";8;8;0.0;0.0
"manufactur";14;19;0.0;0.0
"map";3;3;0.0;0.0
"mark";4;6;0.0;0.0
"market";42;88;0.0;0.0
"market_busi";3;3;0.0;0.0
"market_compani";3;3;0.0;0.0
"market_experi";4;4;0.0;0.0
"market_posit";4;4;0.0;0.0
"market_program";3;3;0.0;0.0
"market_solut";3;3;0.0;0.0
"market_support";3;3;0.0;0.0
"market_team";5;5;0.0;0.0
"massag";7;11;0.0;0.0
"massag_therapist";6;8;0.0;0.0
"master";7;9;0.0;0.0
"materi";29;43;0.0;0.0
"materi_quickli";3;3;0.0;0.0
"materi_quickli_effici";3;3;0.0;0.0
"materi_quickli_effici_amen";3;3;0.0;0.0
"math";11;14;0.0;0.0
"matter";3;3;0.0;0.0
"matur";10;10;0.0;0.0
"maxim";8;8;0.0;0.0
"maxim_profit";3;3;0.0;0.0
"maxim_profit_understand";3;3;0.0;0.0
"maxim_profit_understand_import";3;3;0.0;0.0
"meal";13;17;0.0;0.0
"meal_maintain";3;3;0.0;0.0
"meal_maintain_household";3;3;0.0;0.0
"meal_maintain_household_work";3;3;0.0;0.0
"mean";4;4;0.0;0.0
"measur";4;4;0.0;0.0
"mechan";7;20;0.0;0.0
"media";10;15;0.0;0.0
"medic";15;18;0.0;0.0
"medic_dental";3;3;0.0;0.0
"meet";65;83;0.0;0.0
"meet_client";3;4;0.0;0.0
"meet_deadlin";4;4;0.0;0.0
"meet_exce";5;6;0.0;0.0
"meet_requir";7;7;0.0;0.0
"member";25;29;0.0;0.0
"membership";5;8;0.0;0.0
"membership_facil";3;3;0.0;0.0
"membership_facil_outgo";3;3;0.0;0.0
"membership_facil_outgo_love";3;3;0.0;0.0
"men";3;3;0.0;0.0
"men_women";3;3;0.0;0.0
"mental";6;12;0.0;0.0
"mental_ill";5;5;0.0;0.0
"mental_ill_autism";3;3;0.0;0.0
"mental_ill_autism_disord";3;3;0.0;0.0
"mention";6;6;0.0;0.0
"mentor";3;5;0.0;0.0
"menu";5;9;0.0;0.0
"merchandis";10;12;0.0;0.0
"merchandis_plan";3;3;0.0;0.0
"merchandis_plan_inventori";3;3;0.0;0.0
"merchandis_plan_inventori_control";3;3;0.0;0.0
"messag";4;4;0.0;0.0
"metal";5;9;0.0;0.0
"metal_recycl";3;3;0.0;0.0
"metal_recycl_compani";3;3;0.0;0.0
"metal_recycl_compani_bc";3;3;0.0;0.0
"method";4;4;0.0;0.0
"methodolog";6;6;0.0;0.0
"metro";3;3;0.0;0.0
"metro_vancouv";3;3;0.0;0.0
"microsoft";18;21;0.0;0.0
"microsoft_offic";9;10;0.0;0.0
"microsoft_word";4;4;0.0;0.0
"midnight";3;3;0.0;0.0
"mike";4;4;0.0;0.0
"mile";4;7;0.0;0.0
"mill";5;7;0.0;0.0
"mill_site";3;3;0.0;0.0
"mill_site_world";3;3;0.0;0.0
"mill_site_world_wide";3;3;0.0;0.0
"million";5;6;0.0;0.0
"min";7;7;0.0;0.0
"min_year";5;5;0.0;0.0
"mind";10;12;0.0;0.0
"minim";4;5;0.0;0.0
"minim_supervis";3;3;0.0;0.0
"minimum";67;89;0.0;0.0
"minimum_care";3;3;0.0;0.0
"minimum_care_aid";3;3;0.0;0.0
"minimum_care_aid_certif";3;3;0.0;0.0
"minimum_month";5;5;0.0;0.0
"minimum_requir";6;6;0.0;0.0
"minimum_year";45;55;0.0;0.0
"minimum_year_commit";3;3;0.0;0.0
"minimum_year_experi";17;19;0.0;0.0
"minimum_year_experi_experi";3;3;0.0;0.0
"minimum_year_retail";5;7;0.0;0.0
"minimum_year_retail_manag";3;3;0.0;0.0
"minimum_year_sale";3;3;0.0;0.0
"minor";3;3;0.0;0.0
"mission";3;3;0.0;0.0
"mobil";8;12;0.0;0.0
"modern";4;4;0.0;0.0
"modul";7;7;0.0;0.0
"moment";4;4;0.0;0.0
"mon";3;3;0.0;0.0
"mondai";24;24;0.0;0.0
"mondai_fridai";11;11;0.0;0.0
"mondai_fridai_pm";5;5;0.0;0.0
"mondai_thursdai";5;5;0.0;0.0
"mondai_thursdai_pm";3;3;0.0;0.0
"monei";9;10;0.0;0.0
"monitor";12;14;0.0;0.0
"month";36;43;0.0;0.0
"month_contract";5;5;0.0;0.0
"month_hour";6;6;0.0;0.0
"monthli";5;7;0.0;0.0
"morn";6;6;0.0;0.0
"morn_afternoon";3;3;0.0;0.0
"motiv";46;49;0.0;0.0
"motiv_enjoi";4;4;0.0;0.0
"motiv_enjoi_work";4;4;0.0;0.0
"motiv_excel";3;3;0.0;0.0
"motiv_individu";3;3;0.0;0.0
"motiv_team";3;4;0.0;0.0
"motor";3;4;0.0;0.0
"move";10;10;0.0;0.0
"move_vast";3;3;0.0;0.0
"move_vast_quantiti";3;3;0.0;0.0
"move_vast_quantiti_materi";3;3;0.0;0.0
"ms";13;13;0.0;0.0
"ms_offic";5;5;0.0;0.0
"ms_word";4;4;0.0;0.0
"multi";24;28;0.0;0.0
"multi_famili";3;3;0.0;0.0
"multi_task";19;19;0.0;0.0
"multi_task_abil";3;3;0.0;0.0
"multi_task_skill";3;3;0.0;0.0
"multipl";7;7;0.0;0.0
"multitask";3;3;0.0;0.0
"municip";4;4;0.0;0.0
"n";3;3;0.0;0.0
"nail";3;4;0.0;0.0
"name";12;12;0.0;0.0
"nation";8;18;0.0;0.0
"natur";11;12;0.0;0.0
"nd";4;4;0.0;0.0
"nearbi";4;4;0.0;0.0
"nearli";3;3;0.0;0.0
"nearli_year";3;3;0.0;0.0
"nearli_year_crush";3;3;0.0;0.0
"nearli_year_crush_recycl";3;3;0.0;0.0
"neat";6;6;0.0;0.0
"necessari";24;26;0.0;0.0
"negoti";8;9;0.0;0.0
"net";16;25;0.0;0.0
"net_develop";3;3;0.0;0.0
"net_employ";3;6;0.0;0.0
"net_employ_opportun";3;6;0.0;0.0
"net_employ_opportun_php";3;6;0.0;0.0
"network";16;30;0.0;0.0
"newest";3;5;0.0;0.0
"nice";5;5;0.0;0.0
"night";14;18;0.0;0.0
"night_shift";3;3;0.0;0.0
"non";9;12;0.0;0.0
"non_profit";3;3;0.0;0.0
"non_profit_organ";3;3;0.0;0.0
"non_profit_organ_support";3;3;0.0;0.0
"non_violent";3;3;0.0;0.0
"non_violent_crisi";3;3;0.0;0.0
"non_violent_crisi_prevent";3;3;0.0;0.0
"north";20;21;0.0;0.0
"north_america";3;3;0.0;0.0
"north_shore";4;4;0.0;0.0
"north_vancouv";9;9;0.0;0.0
"note";17;18;0.0;0.0
"note_written";3;3;0.0;0.0
"note_written_refer";3;3;0.0;0.0
"note_written_refer_food";3;3;0.0;0.0
"notic";4;5;0.0;0.0
"nov";6;6;0.0;0.0
"nov_th";3;3;0.0;0.0
"novemb";30;37;0.0;0.0
"novemb_decemb";4;4;0.0;0.0
"novemb_th";8;8;0.0;0.0
"novemb_time";10;10;0.0;0.0
"novemb_time_pm";9;9;0.0;0.0
"novemb_time_pm_pm";9;9;0.0;0.0
"number";16;18;0.0;0.0
"numer";3;3;0.0;0.0
"nurs";5;7;0.0;0.0
"o";7;37;0.0;0.0
"o_t";3;3;0.0;0.0
"object";11;13;0.0;0.0
"obtain";7;8;0.0;0.0
"occasion";9;9;0.0;0.0
"occur";5;5;0.0;0.0
"offer";64;70;0.0;0.0
"offer_competit";12;12;0.0;0.0
"offer_competit_compens";3;3;0.0;0.0
"offer_competit_wage";6;6;0.0;0.0
"offer_comprehens";3;3;0.0;0.0
"offer_fast";3;3;0.0;0.0
"offer_fast_pace";3;3;0.0;0.0
"offer_fast_pace_work";3;3;0.0;0.0
"offer_opportun";3;3;0.0;0.0
"offic";67;114;0.0;0.0
"offic_administr";6;7;0.0;0.0
"offic_assist";6;7;0.0;0.0
"offic_excel";3;3;0.0;0.0
"offic_experi";4;4;0.0;0.0
"offic_hour";3;3;0.0;0.0
"offic_skill";3;5;0.0;0.0
"offic_suppli";5;5;0.0;0.0
"ok";5;5;0.0;0.0
"old";8;8;0.0;0.0
"ongo";9;9;0.0;0.0
"onlin";16;22;0.0;0.0
"onlin_websit";3;3;0.0;0.0
"onlin_websit_www";3;3;0.0;0.0
"onlin_websit_www_amix";3;3;0.0;0.0
"onlin_www";3;3;0.0;0.0
"open";31;32;0.0;0.0
"open_sale";3;3;0.0;0.0
"oper";46;65;0.0;0.0
"oper_busi";4;4;0.0;0.0
"oper_busi_nearli";3;3;0.0;0.0
"oper_busi_nearli_year";3;3;0.0;0.0
"oper_system";3;4;0.0;0.0
"opportun";74;113;0.0;0.0
"opportun_advanc";9;9;0.0;0.0
"opportun_advanc_commiss";3;3;0.0;0.0
"opportun_advanc_commiss_sale";3;3;0.0;0.0
"opportun_client";3;3;0.0;0.0
"opportun_client_employe";3;3;0.0;0.0
"opportun_client_employe_grow";3;3;0.0;0.0
"opportun_consider";3;3;0.0;0.0
"opportun_consider_shop";3;3;0.0;0.0
"opportun_consider_shop_discount";3;3;0.0;0.0
"opportun_employ";3;3;0.0;0.0
"opportun_exist";4;4;0.0;0.0
"opportun_exist_individu";3;3;0.0;0.0
"opportun_exist_individu_join";3;3;0.0;0.0
"opportun_job";3;3;0.0;0.0
"opportun_join";3;3;0.0;0.0
"opportun_learn";4;4;0.0;0.0
"opportun_look";3;3;0.0;0.0
"opportun_php";3;6;0.0;0.0
"opportun_pleas";6;6;0.0;0.0
"opportun_pleas_visit";3;3;0.0;0.0
"opportun_pleas_visit_web";3;3;0.0;0.0
"opportun_provid";3;3;0.0;0.0
"opportun_provid_opportun";3;3;0.0;0.0
"opportun_provid_opportun_client";3;3;0.0;0.0
"optim";8;8;0.0;0.0
"option";7;8;0.0;0.0
"oracl";4;6;0.0;0.0
"oracl_financi";3;3;0.0;0.0
"oral";11;11;0.0;0.0
"oral_commun";4;4;0.0;0.0
"oral_written";6;6;0.0;0.0
"oral_written_commun";4;4;0.0;0.0
"oral_written_commun_skill";4;4;0.0;0.0
"order";26;32;0.0;0.0
"orderli";3;3;0.0;0.0
"ordin";3;3;0.0;0.0
"org";3;3;0.0;0.0
"organ";57;69;0.0;0.0
"organ_demonstr";3;3;0.0;0.0
"organ_detail";3;3;0.0;0.0
"organ_detail_orient";3;3;0.0;0.0
"organ_skill";3;3;0.0;0.0
"organ_support";3;3;0.0;0.0
"organ_support_worker";3;3;0.0;0.0
"organiz";15;15;0.0;0.0
"organiz_skill";8;8;0.0;0.0
"orient";38;48;0.0;0.0
"orient_strong";3;3;0.0;0.0
"origin";3;3;0.0;0.0
"os";3;3;0.0;0.0
"other";16;18;0.0;0.0
"out";5;5;0.0;0.0
"outbound";4;4;0.0;0.0
"outgo";22;24;0.0;0.0
"outgo_enthusiast";3;3;0.0;0.0
"outgo_love";3;3;0.0;0.0
"outgo_love_work";3;3;0.0;0.0
"outgo_love_work_peopl";3;3;0.0;0.0
"outlin";7;7;0.0;0.0
"outlin_work";3;3;0.0;0.0
"outlook";3;3;0.0;0.0
"outstand";8;9;0.0;0.0
"overal";3;4;0.0;0.0
"overse";6;7;0.0;0.0
"overtim";5;5;0.0;0.0
"overview";4;4;0.0;0.0
"own";15;15;0.0;0.0
"own_oper";4;4;0.0;0.0
"own_oper_busi";4;4;0.0;0.0
"own_oper_busi_nearli";3;3;0.0;0.0
"owner";10;15;0.0;0.0
"owner_oper";4;5;0.0;0.0
"ownership";5;5;0.0;0.0
"p";12;13;0.0;0.0
"p_t";6;6;0.0;0.0
"pace";42;44;0.0;0.0
"pace_custom";4;4;0.0;0.0
"pace_custom_servic";3;3;0.0;0.0
"pace_demand";3;3;0.0;0.0
"pace_environ";19;19;0.0;0.0
"pace_work";3;3;0.0;0.0
"pace_work_environ";3;3;0.0;0.0
"pace_work_environ_growth";3;3;0.0;0.0
"pacif";3;4;0.0;0.0
"pack";8;10;0.0;0.0
"packag";29;34;0.0;0.0
"packag_includ";5;5;0.0;0.0
"page";5;6;0.0;0.0
"pai";34;39;0.0;0.0
"pai_hour";3;3;0.0;0.0
"pai_start";4;4;0.0;0.0
"paid";14;15;0.0;0.0
"paid_train";6;6;0.0;0.0
"paper";8;8;0.0;0.0
"paper_work";3;3;0.0;0.0
"paperwork";3;3;0.0;0.0
"park";9;14;0.0;0.0
"park_royal";4;4;0.0;0.0
"part";94;116;0.0;0.0
"part_largest";4;4;0.0;0.0
"part_largest_scrap";3;3;0.0;0.0
"part_largest_scrap_metal";3;3;0.0;0.0
"part_team";4;4;0.0;0.0
"part_time";64;72;0.0;0.0
"part_time_full";9;9;0.0;0.0
"part_time_full_time";9;9;0.0;0.0
"part_time_hour";3;3;0.0;0.0
"part_time_offic";3;3;0.0;0.0
"part_time_offic_assist";3;3;0.0;0.0
"part_time_posit";5;5;0.0;0.0
"parti";3;3;0.0;0.0
"particip";14;18;0.0;0.0
"particularli";3;3;0.0;0.0
"partner";8;13;0.0;0.0
"pass";8;11;0.0;0.0
"pass_background";3;3;0.0;0.0
"passion";28;37;0.0;0.0
"passion_succe";3;3;0.0;0.0
"passion_succe_candid";3;3;0.0;0.0
"passion_succe_candid_minimum";3;3;0.0;0.0
"passion_take";3;3;0.0;0.0
"passion_take_get";3;3;0.0;0.0
"passion_take_get_job";3;3;0.0;0.0
"passion_work";3;3;0.0;0.0
"passion_work_peopl";3;3;0.0;0.0
"patienc";3;3;0.0;0.0
"patient";6;14;0.0;0.0
"patron";3;3;0.0;0.0
"payabl";5;6;0.0;0.0
"payment";4;4;0.0;0.0
"payrol";6;12;0.0;0.0
"pc";3;5;0.0;0.0
"pdf";4;4;0.0;0.0
"peopl";54;74;0.0;0.0
"peopl_current";3;3;0.0;0.0
"peopl_current_seek";3;3;0.0;0.0
"peopl_look";3;3;0.0;0.0
"peopl_person";4;4;0.0;0.0
"peopl_person_abl";3;3;0.0;0.0
"peopl_potenti";3;3;0.0;0.0
"peopl_potenti_opportun";3;3;0.0;0.0
"peopl_potenti_opportun_advanc";3;3;0.0;0.0
"peopl_work";3;3;0.0;0.0
"perfect";5;5;0.0;0.0
"perform";41;64;0.0;0.0
"perform_duti";7;7;0.0;0.0
"perform_duti_assign";3;3;0.0;0.0
"perform_light";3;3;0.0;0.0
"perform_requir";3;3;0.0;0.0
"period";9;13;0.0;0.0
"perk";5;6;0.0;0.0
"perk_membership";3;3;0.0;0.0
"perk_membership_facil";3;3;0.0;0.0
"perk_membership_facil_outgo";3;3;0.0;0.0
"perman";21;22;0.0;0.0
"perman_full";7;7;0.0;0.0
"perman_full_time";7;7;0.0;0.0
"perman_part";4;4;0.0;0.0
"perman_part_time";4;4;0.0;0.0
"perman_posit";6;7;0.0;0.0
"person";93;112;0.0;0.0
"person_abl";3;3;0.0;0.0
"person_enjoi";3;3;0.0;0.0
"person_enjoi_work";3;3;0.0;0.0
"person_enjoi_work_custom";3;3;0.0;0.0
"person_hire";9;9;0.0;0.0
"person_hire_hall";9;9;0.0;0.0
"person_hire_hall_saturdai";7;7;0.0;0.0
"person_join";6;6;0.0;0.0
"person_join_team";4;4;0.0;0.0
"person_join_team_enjoi";3;3;0.0;0.0
"person_protocol";3;3;0.0;0.0
"person_protocol_schedul";3;3;0.0;0.0
"person_protocol_schedul_activ";3;3;0.0;0.0
"personnel";6;10;0.0;0.0
"peter";10;23;0.0;0.0
"peter_aid";9;11;0.0;0.0
"peter_aid_foundat";9;11;0.0;0.0
"peter_aid_foundat_current";7;7;0.0;0.0
"peter_centr";9;11;0.0;0.0
"peter_centr_comox";9;9;0.0;0.0
"peter_centr_comox_street";9;9;0.0;0.0
"phase";4;4;0.0;0.0
"phone";45;50;0.0;0.0
"phone_call";26;26;0.0;0.0
"phone_call_job";3;3;0.0;0.0
"phone_call_job_pleas";3;3;0.0;0.0
"phone_call_pleas";12;12;0.0;0.0
"phone_call_pleas_look";6;6;0.0;0.0
"photo";3;5;0.0;0.0
"photographi";3;5;0.0;0.0
"photoshop";5;8;0.0;0.0
"php";7;12;0.0;0.0
"physic";14;18;0.0;0.0
"physic_fit";7;7;0.0;0.0
"pick";8;8;0.0;0.0
"pictur";3;3;0.0;0.0
"pl";3;3;0.0;0.0
"place";19;21;0.0;0.0
"place_work";6;6;0.0;0.0
"plai";7;8;0.0;0.0
"plan";44;75;0.0;0.0
"plan_complet";3;3;0.0;0.0
"plan_complet_daili";3;3;0.0;0.0
"plan_complet_daili_document";3;3;0.0;0.0
"plan_implement";3;4;0.0;0.0
"plan_inventori";3;3;0.0;0.0
"plan_inventori_control";3;3;0.0;0.0
"plan_inventori_control_commit";3;3;0.0;0.0
"planet";3;3;0.0;0.0
"planet_part";3;3;0.0;0.0
"planet_part_largest";3;3;0.0;0.0
"planet_part_largest_scrap";3;3;0.0;0.0
"planner";4;5;0.0;0.0
"plant";4;5;0.0;0.0
"platform";4;4;0.0;0.0
"player";25;26;0.0;0.0
"pleas";253;323;0.0;0.0
"pleas_appli";40;40;0.0;0.0
"pleas_appli_onlin";3;3;0.0;0.0
"pleas_appli_person";12;12;0.0;0.0
"pleas_appli_person_hire";9;9;0.0;0.0
"pleas_appli_resum";3;3;0.0;0.0
"pleas_appli_www";3;3;0.0;0.0
"pleas_call";11;11;0.0;0.0
"pleas_click";4;4;0.0;0.0
"pleas_contact";13;13;0.0;0.0
"pleas_contact_job";3;3;0.0;0.0
"pleas_contact_job_poster";3;3;0.0;0.0
"pleas_e";4;4;0.0;0.0
"pleas_e_mail";4;4;0.0;0.0
"pleas_e_mail_resum";3;3;0.0;0.0
"pleas_email";34;34;0.0;0.0
"pleas_email_resum";27;27;0.0;0.0
"pleas_email_resum_cover";7;7;0.0;0.0
"pleas_fax";4;4;0.0;0.0
"pleas_fax_resum";4;4;0.0;0.0
"pleas_forward";22;22;0.0;0.0
"pleas_forward_cover";3;3;0.0;0.0
"pleas_forward_cover_letter";3;3;0.0;0.0
"pleas_forward_resum";15;15;0.0;0.0
"pleas_forward_resum_cover";6;6;0.0;0.0
"pleas_includ";4;4;0.0;0.0
"pleas_look";10;10;0.0;0.0
"pleas_look_forward";6;6;0.0;0.0
"pleas_look_forward_see";6;6;0.0;0.0
"pleas_note";3;3;0.0;0.0
"pleas_phone";6;6;0.0;0.0
"pleas_phone_call";6;6;0.0;0.0
"pleas_phone_call_job";3;3;0.0;0.0
"pleas_provid";4;5;0.0;0.0
"pleas_repli";11;11;0.0;0.0
"pleas_repli_resum";4;4;0.0;0.0
"pleas_respond";12;12;0.0;0.0
"pleas_respond_resum";4;4;0.0;0.0
"pleas_send";54;54;0.0;0.0
"pleas_send_resum";45;45;0.0;0.0
"pleas_send_resum_cover";12;12;0.0;0.0
"pleas_send_resum_email";4;4;0.0;0.0
"pleas_specifi";4;4;0.0;0.0
"pleas_specifi_avail";3;3;0.0;0.0
"pleas_submit";11;11;0.0;0.0
"pleas_submit_resum";9;9;0.0;0.0
"pleas_t";3;3;0.0;0.0
"pleas_t_contact";3;3;0.0;0.0
"pleas_t_contact_job";3;3;0.0;0.0
"pleas_visit";23;23;0.0;0.0
"pleas_visit_web";3;3;0.0;0.0
"pleas_visit_web_www";3;3;0.0;0.0
"pleas_visit_websit";5;5;0.0;0.0
"pleas_visit_websit_www";5;5;0.0;0.0
"pleas_visit_www";7;7;0.0;0.0
"pleasant";3;3;0.0;0.0
"plenti";3;4;0.0;0.0
"pm";47;75;0.0;0.0
"pm_dr";7;7;0.0;0.0
"pm_dr_peter";7;7;0.0;0.0
"pm_dr_peter_centr";7;7;0.0;0.0
"pm_mondai";3;3;0.0;0.0
"pm_pm";19;20;0.0;0.0
"pm_pm_dr";7;7;0.0;0.0
"pm_pm_dr_peter";7;7;0.0;0.0
"pmi";3;3;0.0;0.0
"pmp";3;3;0.0;0.0
"po";3;3;0.0;0.0
"point";9;10;0.0;0.0
"point_sale";3;3;0.0;0.0
"polici";9;9;0.0;0.0
"polici_procedur";3;3;0.0;0.0
"popular";3;3;0.0;0.0
"portfolio";10;12;0.0;0.0
"portion";5;5;0.0;0.0
"posit";161;267;0.0;0.0
"posit_accept";3;6;0.0;0.0
"posit_accept_applic";3;6;0.0;0.0
"posit_accept_applic_http";3;6;0.0;0.0
"posit_attitud";13;13;0.0;0.0
"posit_avail";19;19;0.0;0.0
"posit_avail_start";3;3;0.0;0.0
"posit_daili";3;3;0.0;0.0
"posit_energi";3;3;0.0;0.0
"posit_entail";3;3;0.0;0.0
"posit_entail_work";3;3;0.0;0.0
"posit_entail_work_residenti";3;3;0.0;0.0
"posit_full";4;4;0.0;0.0
"posit_full_time";4;4;0.0;0.0
"posit_ideal";4;4;0.0;0.0
"posit_ideal_candid";3;3;0.0;0.0
"posit_includ";4;5;0.0;0.0
"posit_involv";3;3;0.0;0.0
"posit_male";3;3;0.0;0.0
"posit_male_femal";3;3;0.0;0.0
"posit_male_femal_applic";3;3;0.0;0.0
"posit_pai";3;3;0.0;0.0
"posit_part";3;3;0.0;0.0
"posit_part_time";3;3;0.0;0.0
"posit_pleas";17;18;0.0;0.0
"posit_pleas_appli";3;3;0.0;0.0
"posit_pleas_forward";4;4;0.0;0.0
"posit_pleas_forward_resum";3;3;0.0;0.0
"posit_pleas_send";5;5;0.0;0.0
"posit_pleas_send_resum";3;3;0.0;0.0
"posit_posit";5;5;0.0;0.0
"posit_provid";3;3;0.0;0.0
"posit_requir";11;11;0.0;0.0
"posit_start";5;5;0.0;0.0
"posit_team";3;3;0.0;0.0
"posit_work";4;5;0.0;0.0
"poss";3;3;0.0;0.0
"possess";15;16;0.0;0.0
"possibl";8;8;0.0;0.0
"possibl_extens";3;3;0.0;0.0
"post";33;40;0.0;0.0
"post_number";3;3;0.0;0.0
"post_secondari";10;10;0.0;0.0
"post_secondari_educ";5;5;0.0;0.0
"poster";3;6;0.0;0.0
"poster_pleas";3;3;0.0;0.0
"poster_pleas_phone";3;3;0.0;0.0
"poster_pleas_phone_call";3;3;0.0;0.0
"poster_servic";3;3;0.0;0.0
"poster_servic_product";3;3;0.0;0.0
"poster_servic_product_commerci";3;3;0.0;0.0
"potenti";21;21;0.0;0.0
"potenti_opportun";3;3;0.0;0.0
"potenti_opportun_advanc";3;3;0.0;0.0
"potenti_opportun_advanc_commiss";3;3;0.0;0.0
"pound";3;4;0.0;0.0
"power";9;16;0.0;0.0
"power_tool";4;4;0.0;0.0
"powerpoint";4;4;0.0;0.0
"practic";20;23;0.0;0.0
"pre";9;10;0.0;0.0
"predetermin";3;3;0.0;0.0
"prefer";50;56;0.0;0.0
"prefer_given";4;4;0.0;0.0
"prep";10;13;0.0;0.0
"prep_work";4;4;0.0;0.0
"prepar";42;59;0.0;0.0
"prepar_cook";3;4;0.0;0.0
"prepar_meal";4;4;0.0;0.0
"prepar_meal_maintain";3;3;0.0;0.0
"prepar_meal_maintain_household";3;3;0.0;0.0
"present";18;21;0.0;0.0
"present_skill";3;3;0.0;0.0
"pressur";7;7;0.0;0.0
"prevent";8;9;0.0;0.0
"prevent_intervent";3;3;0.0;0.0
"prevent_intervent_certif";3;3;0.0;0.0
"prevent_intervent_certif_behaviour";3;3;0.0;0.0
"prevent_mainten";3;4;0.0;0.0
"previou";26;27;0.0;0.0
"previou_experi";6;6;0.0;0.0
"previou_retail";3;3;0.0;0.0
"previou_retail_manag";3;3;0.0;0.0
"previou_retail_manag_experi";3;3;0.0;0.0
"price";10;11;0.0;0.0
"pride";11;11;0.0;0.0
"pride_work";5;5;0.0;0.0
"primari";5;5;0.0;0.0
"primarili";5;5;0.0;0.0
"princip";3;3;0.0;0.0
"princip_recruit";3;3;0.0;0.0
"princip_recruit_pleas";3;3;0.0;0.0
"princip_recruit_pleas_t";3;3;0.0;0.0
"principl";6;6;0.0;0.0
"print";12;23;0.0;0.0
"prior";8;8;0.0;0.0
"prior_experi";3;3;0.0;0.0
"priorit";10;10;0.0;0.0
"priorit_task";3;3;0.0;0.0
"prioriti";9;9;0.0;0.0
"privat";6;6;0.0;0.0
"pro";4;5;0.0;0.0
"proactiv";6;7;0.0;0.0
"probationari";4;5;0.0;0.0
"problem";32;43;0.0;0.0
"problem_solv";15;15;0.0;0.0
"problem_solv_skill";7;7;0.0;0.0
"procedur";15;16;0.0;0.0
"process";33;50;0.0;0.0
"procur";3;4;0.0;0.0
"produc";6;8;0.0;0.0
"product";72;151;0.0;0.0
"product_commerci";3;3;0.0;0.0
"product_commerci_interest";3;3;0.0;0.0
"product_knowledg";3;3;0.0;0.0
"product_make";3;3;0.0;0.0
"product_manag";4;7;0.0;0.0
"product_meet";3;3;0.0;0.0
"product_retail";5;5;0.0;0.0
"product_retail_industri";3;3;0.0;0.0
"product_retail_industri_knowledg";3;3;0.0;0.0
"product_servic";5;5;0.0;0.0
"product_train";3;3;0.0;0.0
"profession";67;86;0.0;0.0
"profession_attitud";3;3;0.0;0.0
"profession_develop";3;3;0.0;0.0
"profession_help";3;3;0.0;0.0
"profession_manner";3;3;0.0;0.0
"profession_pleas";3;3;0.0;0.0
"profession_strong";3;3;0.0;0.0
"profession_strong_commun";3;3;0.0;0.0
"profession_strong_commun_skill";3;3;0.0;0.0
"profici";19;20;0.0;0.0
"profici_comput";3;3;0.0;0.0
"profici_ms";4;4;0.0;0.0
"profil";8;8;0.0;0.0
"profit";15;15;0.0;0.0
"profit_organ";4;4;0.0;0.0
"profit_organ_support";3;3;0.0;0.0
"profit_organ_support_worker";3;3;0.0;0.0
"profit_share";6;6;0.0;0.0
"profit_understand";3;3;0.0;0.0
"profit_understand_import";3;3;0.0;0.0
"profit_understand_import_product";3;3;0.0;0.0
"program";38;60;0.0;0.0
"program_experi";4;4;0.0;0.0
"progress";13;13;0.0;0.0
"progress_non";3;3;0.0;0.0
"progress_non_profit";3;3;0.0;0.0
"progress_non_profit_organ";3;3;0.0;0.0
"progress_retail";3;3;0.0;0.0
"project";40;101;0.0;0.0
"project_manag";12;27;0.0;0.0
"project_manag_experi";4;5;0.0;0.0
"project_plan";4;4;0.0;0.0
"promot";18;22;0.0;0.0
"promot_materi";3;3;0.0;0.0
"proof";5;5;0.0;0.0
"proper";4;4;0.0;0.0
"properli";3;3;0.0;0.0
"properti";6;17;0.0;0.0
"propos";5;7;0.0;0.0
"proprietari";4;4;0.0;0.0
"prospect";9;11;0.0;0.0
"protocol";6;7;0.0;0.0
"protocol_schedul";3;3;0.0;0.0
"protocol_schedul_activ";3;3;0.0;0.0
"protocol_schedul_activ_accompani";3;3;0.0;0.0
"proven";22;24;0.0;0.0
"proven_experi";3;3;0.0;0.0
"proven_track";4;4;0.0;0.0
"proven_track_record";4;4;0.0;0.0
"provid";79;123;0.0;0.0
"provid_custom";3;3;0.0;0.0
"provid_excel";3;3;0.0;0.0
"provid_excel_custom";3;3;0.0;0.0
"provid_excel_custom_servic";3;3;0.0;0.0
"provid_except";3;3;0.0;0.0
"provid_except_custom";3;3;0.0;0.0
"provid_except_custom_servic";3;3;0.0;0.0
"provid_guidanc";4;4;0.0;0.0
"provid_opportun";5;5;0.0;0.0
"provid_opportun_client";3;3;0.0;0.0
"provid_opportun_client_employe";3;3;0.0;0.0
"provid_resum";3;3;0.0;0.0
"provid_servic";3;3;0.0;0.0
"provid_solut";6;6;0.0;0.0
"provid_support";4;4;0.0;0.0
"provid_train";4;4;0.0;0.0
"provinci";6;6;0.0;0.0
"pt";5;15;0.0;0.0
